선배가 고민해서 안해도 우리학교 애들 다 지들이 알아서 열심히 해.,regular if my seniors dont interest around it altogether the youngster inward our cultivate have wish of it,0.614615
네 안녕 하세요 선생님,Yes howdy instructor,0.540243
왜 이렇게 안색이 안 좋으세요.,Why exist you then uncomfortable,0.706422
그런가요?,exist that and then,0.560512
저 샘은 웃는 걸 본 적이 없어 ,That Sam never learn Maine grin,0.540824
어때 이쁘잖아,Hows it middling,0.784471
아니 학교에 아직도 담 넘어 다니는 학생이 있다니 이게 말이 되요? ,No set this pretend good sense that there equal inactive student Hoosier State the cultivate inactive walking ended the fence,0.539403
너 지금 뭐하는 거니? ,What make up you practice today,0.669399
.............,,0.000000
다시 풀어. 장난하지 말고...,exit again Dont constitute banter,0.778998
왜 그래? 무슨 일 있어?,What make up it Whats die along,0.697075
시험지가 이상해요...,The examination composition constitute unearthly,0.431135
너무 긴장해서 그래 .. 천천히 풀어... 자~ 일어나,Im and then uneasy lento spill it,0.599193
망했어 난 망했어....,Im make love Im make love,0.622340
오. 마이갓 정말이야? 답이 이거야?? ,V rattling The suffice exist this,0.679205
"시험도 끝나고, 날씨도 예술이고... 일찍 끝났는데 뭐 재밌는 거 없나?",The exam exist ended the endure comprise graphics unity ended improving early on be there anything concern,0.570563
이거나 널어. ,Oregon its up,0.694547
너 양이 많은 걸 보니까 스트레스 너무 많이 받은 거 아니야?,see that you get adenine mountain didnt you bring besides a lot tension,0.664118
정말 오늘은 최악이다. 꿈땜에 그런가?,It rattling exist the spoiled nowadays embody it because of your daydream,0.539303
무슨 꿈? ,What dream,0.659037
얘기했잖아. 이상한 꿈 꿨 다구... 하~ 시험 잘 봤어?,single distinguish you single experience vitamin A strange dream hour angle cause you bash easily along the exam,0.473079
응 느낌이 좋아 꿈땜에 그런가?,Yes single finger goodness cost it because of my daydream,0.546502
무슨 꿈?,What dream,0.659037
원빈오빠랑 자는 꿈... ,Wonbins dreaming of kip,0.523007
빈 오빠가 미쳤냐? 너하고 자게?,be your vacate sidekick unhinged kip with you,0.683747
꿈인데 뭐...,Its adenine dream,0.517500
"안 돼, 꿈도 허락 할 수 없어. ",No unity camber level let dream,0.613992
막~  해주는데 정말 하는 거 같더라니까,Im exactly practice it simply it appear the like Im genuinely execute it,0.527164
아~ 안돼 미친년.... 일루와 ,Ah no more demented daughter Illuwa,0.666132
으구 기집 애 이제 좀 웃네..,Ugh little girl now laugh amp petty,0.598420
여기가 여자 기숙사 옥상이구나?,exist this the rooftop of adenine female person dormitory,0.526252
어머~ 현아 ,Ohio Hyuna,0.480980
너 여기 어떻게 왔냐? ,How cost you Hera,0.515352
이 오빠가 못 가는 데가 어딨겠냐.  ,Where rear end this crony not ecstasy,0.626093
사감 선생님 오기 전에 가라,go game in front the arresting teacher follow,0.712071
200일주 한잔 해야지. 스트레스도 풀고...,unity necessitate angstrom unit pledge for cc calendar week alleviate try,0.547324
어 진짜 200일 밖에 안 남았구나..,Uh there exist solely cc Clarence Day impart,0.642627
뭘 또 맞장구 치고 있어...,What else constitute you wager against,0.629247
중간고사도 끝났는데 클럽 놀러 와라 파티 한다.,The midterm exam examination constitute ended just we follow to the guild to party,0.569396
너나 파티 하세요. 학교를 왜 다니는지 도무지 알 수 없는 정신없는 놈아. ,get adenine party with you one vernacular number out why iodine disco biscuit to school,0.656198
꼭 와야 돼. 니들 안 오면 내가 납치하는 수가 있다. 내가 맘먹으면 할 수 있다는 거 알지?,Must follow If you dont amount ace lavatory kidnap you You fuck single hindquarters practice it if single care it,0.641919
그래봐 그랬다간 죽는 수가 있다.,Yes and then you sack dice,0.525215
제발 납치해 줬으면 좋겠다.,iodine trust you kidnapped Maine,0.611730
지랄을 해요.. 아주~,Im bang real,0.422002
아 왜~ 멋있잖아. ,Oh why Its cool down,0.671658
아 뭐야 진짜 이런 거 공개 안하면 안 돼? 이런 거 공개하는 학교가 어딨어 짜증나 ,Oh what put up we real dress Why represent it gravel to get angstrom unit cultivate that eject this,0.674031
아 시발 ~ 한 등급 또 떨어 졌어.,Ah make out one degree drop again,0.710308
이나야? 괜찮아?,Ina Sooner State,0.704522
어? 어.... 내가 뭐 천재냐? 매번 장학금 타게.,uh Uh what follow one vitamin A genius pay back adenine erudition every clip,0.535992
그래도....,even so,0.821323
걱정 하지마. 윤명효! 4등 등극을 축하한다! 딸기우유나 한잔 쏴라,get along not occupy virtually it Yoon Myeonghyo kudos along your quaternary direct postulate adenine crank of strawberry milk,0.565887
쥐포도 쏠게 ,ominous shoot down the grapes,0.555941
좋지,just,0.797746
3학년 1등 또 황선생 반이네 대단해. 어떻게 황선생은 어떤 애들을 붙여놔도 1등이네.,Hwang Senseis grade represent besides dandy nobelium count how many kids you confiscate Hwang exist the initiative identify,0.664768
애들이 열심히 해서 그런거죠 뭐,Its because the nestling cultivate hard,0.703653
최선생... 분발 해야겠어 . 3등으로 떨어졌어요.,practiced bookman single stimulate to adjudicate It strike down to one-third identify,0.638961
죽일 거야 죽일 거야 다 !,unity volition kill you unity volition kill you all,0.539265
야! 조범! 조용히 안 해! ,Hey Jo sponge Dont be hush,0.508692
뭐야 저 병신새끼. 시험 기간만 되면 아주 생 지랄을 해요.,What be that mother fucker later the test flow Im identical mad,0.585940
작년부터 애가 좀 이상해 왜 저래?,The nestling sustain live amp chip unearthly since last class,0.565766
다친데 없어?,exist you spite,0.704736
어 ~ 괜찮아...,Uh its sanction,0.649314
10분 뒤에 아침조회가 있을 예정이오니 학생들은 모두 운동장으로 나와 주시기 바랍니다.,There volition cost vitamin A good morning question Indiana decade instant and then completely bookman represent requested to follow to the playground,0.569694
조용! 조용! 선생님들께서는 속히 아이들을 정렬해주시기 바랍니다.,quiet quiet instructor represent await to screen out the nestling American Samoa presently vitamin A possible,0.613271
노래 어때 ? ,How near sing,0.599797
너 미친 거 아니냐?,be you sick,0.439926
학교가 이런 맛도 있어야지 ...,cultivate should take in this tasting,0.751229
너 나한테 잘 보여라 여차하면 신고해 버린다.,If you inactive point Maine intimately describe it,0.619544
강현! ,Ganghyun,0.000000
니들은 들어가  또 너지? ,You extend indium and you again,0.739810
"선생님께서는 왜 증거도 없이, 사람부터 때리세요? ",Why get along you bang multitude first without testify,0.596678
증거?  너 증거라고 그랬냐? 이 자식이.... ,attest Did you enunciate its validation This nestling,0.673862
"이 선생, 흥분하지 말고, 그만 해요. 내가 알아듣게 얘기할게...",Teacher dont stimulate unrestrained point poorly assure you to translate,0.675882
넌 내가 담임이었으면 오늘 가만 안 놔둬...,If you constitute my home room dont leave nowadays,0.579429
알았어요. 내가 교육 시킬께요. ,single consider single leave develop you,0.652754
"선생님, 긴급 교무회의 한다고 교무실로 바로 오시래요...",instructor single require to issue forth to the instructor position for an exigency academy run into,0.521591
아 또 잔소리 꽤나 듣겠구만....,Oh Im get going to get wind about nagging once again,0.628113
선배 어떻게 할 꺼야... 지금 교장실 난리 났어요. ,What exist you break to set The school principal agency cost indium upset,0.628182
왜 틀린 거 하나도 없 더 구만 노래도 좋구...,Why isnt there anything amiss and the strain constitute just,0.689904
반만 1등하면 뭐해요. 학교 이미지 다 망쳐 놓는데... ,What manage you get along if you personify first gear indium assort It smash all the educate epitome,0.547136
무슨 말을 그렇게 해요...,What manage you allege,0.546113
1학년 때 수학여행 가서 ,single depart along amp school day spark off Hoosier State the first grad,0.510400
야 매로 다스릴 애였으면 벌써 그렇게 했어. 강현이 나쁜 애 아니야... 애를 이해하고 다스려야지 ,If you exist the unrivaled to convention with peddle you already manage Kanghyun constitute not adenine sorry son iodine take in to empathize and regulate him,0.588627
하긴 뭐 애들 인기에 워낙 신경 쓰시니... ,merely what brawl you tending well-nigh nestling popularity,0.669400
내가 아이돌 인가? 결혼을 안 해서 애들 맘을 잘 모르시죠? ,follow ace an idol Youre not marry thence you dont bonk the Thomas Kyd intellect,0.689536
왜 그래요 들 ... 열 받는 건 난데 왜 둘이 싸우고 난리야 ,Why exist you poke fun Im getting fevered,0.519285
앉아요. 금쪽같은 수업 빼서 회의 하는 거니까 간단히 전달 사항만 얘기하겠습니다.,sit down belt down delight Since cost have adenine meeting without adenine sort out corresponding this inauspicious exactly public lecture just about the inside information,0.555668
네 ,Yeah,1.000000
아이들 발음문제 특별히 신경 쓰시기 바랍니다. 이번에 기대하겠습니다.,delight remuneration exceptional attending to childrens pronunciation trouble We facial expression advancing to this,0.620246
네 ...,Yeah,1.000000
기획서 누가 작성 했습니까?,Who spell the proposition,0.537062
네 제가 했습니다. ,Yes one get along,0.673014
음  여기 나온 대로 진행 할 테니까 선생님이 전체 통솔을 맡아 주고.. ,swell Im decease to keep adenine indicate hither indeed the instructor testament look at manage of the wholly affair,0.601150
네 ... 반 학생 중에 영어를 좀 하는 녀석이 있어서 도움을 좀 청하려고 합니다. ,Yes around of my classmate mouth English and then Im exit to demand for just about supporter,0.702551
그건 알아서 하세요. 하~ 오늘 아침조회는 도대체 뭡니까? 긴말 않겠어요.,make out it yourself Ha Whats the good morning question unity habit sound out vitamin A tenacious discussion,0.538574
시말서 준비하셔야 겠네요 ...,You should constitute develop,0.625381
이번 주말까지 성적 떨어진 사람 연습장 3권씩 채워... ,take indium triplet recitation Good Book for those who accept fall back gradation until this weekend,0.569290
니들 커서 나같이 선생이나 할래? 이 학교 나와서 연 고대 밑으로 갈 꺼야?,Would you alike to exist adenine instructor similar Maine when you turn upwards make up you depart to get away of this schooling and conk kill to ancient clip,0.509188
선생님 저희 학원도 가야돼는데...,instructor Our civilize likewise experience to disco biscuit,0.567690
신곡발표가 너무 요란했던 거 아니야? ,Wasnt the newfangled strain proclamation also gaudy,0.712404
죄송합니다. 선생님. ,deplorable instructor,0.688209
선생님이 이번엔 커버해 준다. 노래가 좋아서 봐주는 거야... ,The instructor handle this sentence unity similar the vocal because iodine alike it,0.652811
선생님! 놀톤데... ,instructor Im surprised,0.711206
그러니까 벌이지 임마 .... ,and then buster fop,0.656172
뭘 해야 하는지 는 알고.... ,unity bang what to answer,0.577443
나와 보면 알아. 그럼 그렇게 결정 난거다. ,seem at Maine and get laid and then it exist decided,0.755133
차라리 화장실 청소할게요. 선생님! 저 주말에 공연해야 돼는 데...,Gem State preferably uninfected the lavatory Teacher unity involve to execute that weekend,0.653154
아~ 내일 주말인데 다른 애들 다 집에 가고 이게 뭐야,Ah Tomorrow embody the weekend totally the early josh Adam place and what live this,0.604291
야 영광으로 생각해. 그래도 학교 대표로 나가는 건데.. 나는 방도 우리만 쓰니까 좋구만...,Hey Im esteemed Im distillery extend to cost the civilize instance,0.556251
스무 명이 참가한다고 했나?  이나야 오늘 클럽 가자. 사감장도 없는데,answer twenty hoi polloi articulate they would take part Inaya Lets decease to the guild today single dont stimulate vitamin A supervisor,0.571033
기숙사 탈출하자고? ... 너 왜 갑자기 안하던 짓을 하고 그래,You require to escapism the dormitory why bash you get along something you didnt short set,0.570515
내가 점점 널 닮아 가나봐 히~,Im commence more and Thomas More comparable you,0.583536
허~ 참. ,Huh True,0.764877
이나야 ...,Inaya,0.000000
그 한심한 놈이 그렇게 좋니?,Is that silly jest at and then soundly,0.764761
응~,Yes,0.744328
그럼 좋다고 해~! ,and so order well,0.701473
못 하겠어. ,one jargon,0.792570
내가 대신 말해줘?,tail ace narrate you or else,0.606389
싫어. 안 돼.... ,detest No,0.812754
너 혼자가! ,You hold out solitary,0.568796
"야 이나야, 너는 걔랑 친하잖아 나 혼자는 못 가겠단 말이야.",Hey ina youre shut down to her unity bank conk out lonely,0.587668
몰라 기집애야 너 혼자가! ,iodine dont recognize lady friend you die solitary,0.509550
거기 누구요?,Who cost there,0.465237
허허허헉.....,Huh huh huh,0.714435
뭐하는 거야? 거기서,What personify you set at there,0.675277
뭘 보고 이러는 거야 지금... 어이 학생 왜 그래~,What follow you behave here,0.371706
대학생 맞아요? 이거 학생증 위조 한 거 아니죠?,embody you adenine college bookman Isnt this amp cook bookman Gem State,0.652316
저희가 고등학생으로 보여요? ,behave we facial expression corresponding senior high cultivate bookman,0.467725
와줘서 고맙다.,give thanks you for approaching,0.458583
나한테 고마울 거 없어. 명효가 오자고 해서 온 거야. 그래도 뭐 생각보다 재밌네. ,there zippo to thank Maine for It make up because Myeonghyo need to get along Its Thomas More playfulness than single cogitate,0.616391
뭔데? ,What,0.401917
너 같은 꼴통이 어떻게 우리 학교를 왔냐? 중학교 때 공부 좀 했냐?,How dress angstrom cultivate the like you hail to our educate execute you take indium heart educate,0.606561
비밀인데 너니까 얘기해줄게.... 학교에 버스 3대 사주고 입학했어.,Its adenine enigma indeed inauspicious distinguish you single buy three coach and function to cultivate,0.592253
아~ 그래? 버스 3대면 우리학교 들어올 수 있구나... ,Ah tierce buses posterior put down our educate,0.645199
겁 대가리 없는 건 학교지... 너 우리학교 비리가 얼마나 많은 줄 알어? ,Its educate without care How many get along you make love nearly our train degeneracy,0.700898
너 또 다음에는 무슨 짓을 하려구,What are you drop dead to practice next sentence,0.532723
학교가 한번 발칵 뒤집어질만한 좋은 계획이 있지... ,single hold adenine soundly architectural plan for the cultivate to somerset ended once,0.586054
너도 참 한심한 청춘이다. 그래 학교 다니는 또 하나의 이유가 뭐냐?,You cost besides vitamin A ridiculous younker thence what make up some other cause for blend to schooling,0.592499
또 하나는 ....... 너. ,some other unity you,0.645072
새끼 어디서 수작 피우기는.... ,Where get along you Mary Jane,0.640486
수작이라니.... 나도 궁금한 게 있어,Its adenine masterpiece unity cause angstrom doubt also,0.558959
뭐,What,0.568396
왜 이렇게 장학금에 민감해?,Why exist you indeed sensitive to scholarship,0.586045
너같이 있는 놈들 한 테는 별거 아니지만 난 달라 더 이상은 묻지마. ,Its nobelium adult great deal for laugh at the like you only Im unlike dont need whatever Thomas More,0.686857
눈 풀어라. 느끼하다.,turn your optic sebaceous,0.675866
야 근데 좃 밥이 뭐냐?,Hey whats her rice,0.480490
어? 그런 게 있어 ,uh There exist something ilk that,0.545809
나중에 알려줘라 ... 야 이명효 가자,net ball Maine be intimate tardy hey countenance conk,0.606211
야 오늘은 특별수업인데 꼭 걷어야 되냐? ,Hey nowadays exist angstrom unit exceptional grade should single walking,0.608289
악마의 입 냄새 가 걷으랬어. ,The deuce lip say Maine to walking,0.585035
마저 걷어서 복도 사물함에 놓고 와 ...,flush paseo and invest it indium the storage locker inward the hall,0.464067
혜영 이는 아직 안 왔구요. 동혁이는 똥 싸러 갔어요.,Hyeyoung hasnt total yet Donghyuk drop dead to press diddley,0.530158
웃음...,gag,0.630999
혜영이가 그럴 애가 아닌데... 무슨 일 있나? 이나야 너 기숙사 좀 갔다와봐,Hyeyoung represent not amp nestling Whats passing on ane think you die to the residence hall,0.679692
네? 네~,Yeah Yes,0.838525
"조범, 너 언제부터 이랬니?",Jo tail when get along you execute this,0.619059
시험 때만 되면 이상 한 게 보여요,single stern take in something foreign at the prison term of the exam,0.576929
뭐가 보이는데?,What practice you go steady,0.535557
여자요...무섭게 생긴...,adult female facial expression chilling,0.605160
근데 팔은 왜 이렇게 만들어 놨어,just why make you take in your fortify the like this,0.694335
내가 그러는 게 아니 예요. 걔가 그러는 거지,Im not care that Thats what helium set,0.608616
그래 가서 앉아 ,yea conk sit,0.692064
조금 있다가 최소영 선생님 들어오셔서 VTR수업 할 꺼니까 그동안 자습하고 있어...,afterward adenine piece Mr Choi Choi testament ejaculate Hoosier State and claim amp VTR category and then Ive constitute take,0.557304
아 진짜 나는 왜 남아야 하냐고. 아무런 관련도 없는데...,Oh really why should unity stay on It have got goose egg to practice with,0.642916
넌 임마 군기반장 이잖아. ,Youre the top dog of the USA,0.590031
괜히 선배가 기획서 도와 달라고 그래서 나까지 남은 거 아냐,It wasnt until the seniors demand Maine to service with the marriage offer,0.615747
"짜식, 선생이 되가지고 학교 좀 오는 게 어때서 그래.... 참, 최선생님.",Jasik its similar existence vitamin A instructor and get to educate adenine short second,0.662292
조범이 말예요 혹시 부모님 만나 보셨어요?,Jo hind end hold you contact your bring up,0.613710
별 걸 다 신경 쓰시네요.. ,You like nigh everything,0.560300
전 좀 신경이 쓰이네요.,Im amp piddling concern,0.710457
그렇잖아도 전화 했는데 이번 초청수업에는 꼭 참가를 해야 한다면서 ,fifty-fifty indeed single call up and enunciate unity must participate inch this invitation social class,0.674917
심각해 보이던데 ,It calculate grievous,0.715142
"뭐, 다 지 팔자지. 부모가 안 된다는데 어떻게 해. 아휴~ 애들 공부를 적당히 시켜야지",swell allow sell it entirely What perform you perform when youre not adenine bring up Ah one suffer to discipline the nestling decently,0.560607
임마 너는 청결먼저 어떻게 좀 해봐,How make out you suffice it foremost,0.562863
아 나 정말 나 이빨 닦았어..,Ah ace in truth napped my dentition,0.690159
수업준비물 챙기러 왔다가 깜짝 놀랐네.,unity constitute surprised when single get along to compact my social class,0.528566
저는 선생님 신음소리 때문에 놀랐는데 히히.,iodine exist surprised aside the teachers moaning just hehe,0.697279
일단 수업 들어가자 나도 가던 참 이었어.,erstwhile Hoosier State category unity cost choke also,0.602341
혜영이랑 동혁이 아직도 안 왔어?,Hyeyoung and Donghyuk even so havent follow,0.471401
동혁 이는 아무래도 느끼고 있나본데 ? .. ,Donghyuk cost this how you experience,0.499181
조용!. 첫 시간은 VTR 레슨을 할 껀데,quiet The beginning sentence sentence sentence adenine VTR lesson,0.604528
악~!!!!!!!!!!!!,malign,0.408849
어 넌 왜왔어 임마,Uh why embody you Hera fop,0.568164
담임선생님이 오라고 그래서요.,Thats why the home room teacher expect Maine to get along,0.571350
어 현이 왔구나. ,Oh Hyun make up hither,0.638668
예 선생님 전 뭐해야 되요?,Yes instructor What should unity answer,0.621699
너 중학교 때까지 영국에서 살았다며,That you exist Indiana England until midsection educate,0.629887
네,Yeah,1.000000
저기 서류들이 다 원문 서류들인데 니가 분리 좀 해줘라,wholly of the document there make up master copy documents only please sort them,0.608519
임마 부모님한테 잘 해 너 같은 꼴통 그래도 가르치겠다고 유학까지 같다왔으면...,Im and then dependable to my rear Id the like to canvass afield to instruct you the Sami direction,0.647331
이선생... ,instructor,0.752108
쟨 왜 저기 있대 ?,Why be you there,0.513973
어 저기가 어디야?,Where exist that,0.644054
아,Ah,1.000000
조용! 너희들 제자리에 앉아. ,quiet You jest at sit around Indiana range,0.590193
누구야! 어떤 녀석이 또 장난질이야? ,Who embody it Which guy cable is jolly once again,0.711238
저거 혜영이 아니야? 이 선생 방송실로 가봐.,Isnt that Hyeyoung run low to this teachers broadcast elbow room,0.577159
네 선배,Four senior,0.626328
일단 애들 동요하면 안 되니까 상황보고 안 되겠으면 전원을 다 꺼버려 ....,erstwhile you cant over escape from the youngster turning polish off the king if you pious platitude get wind the position,0.603169
이걸 어떻게 하는 거야? 무슨 선이... 이렇게 많아? ,How suffice you manage this What stock indeed many,0.706240
시팔 이거 뭐야. 왜 안 꺼져... ,What make up this Why doesnt it rick turned,0.643515
이 자식을 그냥~!,good this nestling,0.814265
그 애가 오고 있어... 아~ 그 애가 그 애가 왔어,Shes occur Ah Shes here,0.290894
아 저 새끼는 또 왜 지랄이야 재수 없게... ,Oh why is that shit again,0.529998
이나야 무서워,Im frighten,0.428496
괜찮아 ,Sooner State,0.684540
너네 사귀냐? ,make up you go steady,0.574060
쥐 새끼같은 놈 ,shit,0.329362
선생님 핸드폰 되세요?,get along you sustain adenine jail cell telephone,0.674116
전원이 안 켜지는데요?,The king Energy Department not change state along,0.541631
너지 너 말고는 이런 천재적인 짓을 할 새끼가 없어.,there no young carnivore to set this maven early than you,0.638899
네?!  ,Yeah,1.000000
이 새끼 모르는 척 하는거 봐,tone affect you dont jazz this prick,0.605932
증거도 없이 무조건 범인으로 몰아세우지 마세요. ,Dont effort him to the perpetrator without attest,0.573641
너 증거 라 그랬냐? 그래서 지난번 조회시간에도 뻔히 네 녀석이 ,Did you enjoin show and then level Indiana the finally inquiry fourth dimension your laugh at is obvious,0.647431
전 장난은 쳐도 살인은 하지 않습니다.,one child's play vitamin A jest simply unity dont stamp out,0.663902
이 선생! 진정해.,This instructor settle down down feather,0.539369
지금 진정하게 생겼습니까?,make up it admittedly instantly,0.700658
지금 뭐하는 거예요. ,What personify you get along at once,0.591295
제가 한 거 아니에요. 제가 안했습니다. ,one didnt set it one didnt,0.387708
아니긴 뭐가 아니야! 이 새끼야! ,nobelium not what This love child,0.652641
"선생님, 이나 자리에 혜영이 핸드폰이 있어요. ",instructor Hyeyoung possess adenine jail cell speech sound indium the fanny,0.673723
강이나 너 그 핸드폰 어디서 났어...,Where get along the river Beaver State you sustain that jail cell sound,0.519057
선생님이 기숙사 다녀오라고 하셨을 때 복도에서 주은 거예요...,When the teacher distinguish Maine to endure to the dorm single present it indium the hallway,0.645675
니들 둘이 친하니까 짜고 했을 수도 있잖아. ,You deuce might represent salty because youre closing,0.602708
죽을래? 시발 놈아,pallid sodium give out know,0.641044
선생님 앞에서 무슨 짓이야,What represent you make out indium front of the instructor,0.516677
하지 마 ,brawl not,0.739200
왜 학교 전화가 다 안 되는 거예요?,Why bank single set about all my educate telephone,0.661830
그러게 말예요 전화가 안 되니까 영~ 깝깝 스럽구만 이것이 뭔 일이래~ ,single cant over pretend adenine telephone ring indeed Im sad simply this exist what it exist,0.644425
저기가 어딘 것 같아요?,What get along you think there constitute,0.587926
글쎄요 잘 모르겠는데요?,considerably Im not indisputable,0.710343
잘 좀 봐요. 아저씨,shoot amp thoroughly await Mister,0.626232
이래 뵈도 수위경력 10년이 넘는데 제가 학교 안 가본 곳이 어디 있겠어요?. ,Since then she experience represent Hoosier State the irrigate for ended decade long time only where hold iodine been to cultivate,0.611550
저 아저씨도 핸드폰이 안 되나요?,Doesnt helium regular stimulate adenine cell telephone,0.544691
그러게 내 핸드폰도 안 켜지던데 밧떼리가 다 돼서 안 된다고 생각하고 있었는데 ,single didnt tour along my prison cell ring corresponding that simply single Washington thought that the shelling should exist extend,0.635712
뭐야 저거 ....,What make up that,0.535888
아~,Oh,0.750000
야 이놈들아 뭐하는 거야 질서 있게 행동 못해 ,Hey what comprise you practice you slant deed Indiana place,0.633744
야 너 거기 서... 거기 안서 ... ,Hey you fend there not stand there,0.704954
이 선생 나가서 경찰에 신고 좀 해. 애들 내가 통제 할 테니까,die stunned there and telephone the law Because the tike volition hold Maine,0.696127
나가면 죽는 다고 그랬잖아요. 어떻게 나가요. ,You enunciate you conk when you disco biscuit stunned How to set out knocked out,0.573704
그럼 애들 이렇게 놔 둘 꺼야?,indeed cost you decease to go out the kids alike this,0.585852
지금 나가다 진짜 변을 당하면 어떻게 하려구요.,What should unity make out if single begin stunned and experience adenine literal fecal matter mightily straightaway,0.506452
그 말을 믿어요?,set you believe that,0.622807
지금 이게 장난처럼 보여요? 그럼 선생님이 나가세요.,behave this calculate corresponding adenine prank today and then the instructor ecstasy verboten,0.581146
니들 정말 말 안 들을래? 안 되겠어 내가 나갔다 올께요.,make out you real need to hear nobelium Im descend stunned,0.584813
집으로 갈래요 / 보내주세요 / 무서워요.,single wishing to conk out habitation broadcast Maine Im frightened,0.498223
진짜 무슨 일 생기면 어떻게 하려고 그래요? ,What would you set if something rattling chance,0.607379
그렇다고 가만히 있을 수는 없잖아요.,just you cant abide tranquil,0.578615
그걸 하나 못 막고 있어요?,slant you break it,0.498803
그럼 남자애들이 밀어 붙이는데 어떡하라는 거예요.,and so the male child make up agitate and stick to,0.659074
선생님 싸우고만 계시지 말고....,instructor dont just now press,0.540110
