시험문제 검수하느라고 전날 날 꼬박 샜어 너무 피곤하더라고.,single was so tired that I stir up up the day before checking the test questions,0.618303
선배는 시험을 무슨 예술로 보는 경향이 있어. 대충 퍼다 가 내면 되지.,Seniors tend to visit the test adenine an art You just need to spread it out,0.649537
야 임마 내신 하나에 애들 미래가 달라져... 변별력 있게 내야지 너처럼 대충 하면 되겠어? ,Hey guys the future of the kids constitute different for one single ingest to be discerning,0.613677
선배가 고민해서 안해도 우리학교 애들 다 지들이 알아서 열심히 해.,Even if my seniors dont worry about it all the kids in our school take care of it,0.638776
네 안녕 하세요 선생님,Yes howdy instructor,0.501644
왜 이렇게 안색이 안 좋으세요.,Why exist you so uncomfortable,0.657124
그런가요?,is that so,0.688983
저 샘은 웃는 걸 본 적이 없어 ,That Sam never learn Maine grin,0.496653
어때 이쁘잖아,Hows it pretty,0.639844
아니 학교에 아직도 담 넘어 다니는 학생이 있다니 이게 말이 되요? ,No set this pretend good sense that there equal inactive student Hoosier State the cultivate inactive walking ended the fence,0.507356
너 지금 뭐하는 거니? ,What make up you practice now,0.656180
.............,,0.000000
다시 풀어. 장난하지 말고...,Release again Dont constitute kidding,0.546797
왜 그래? 무슨 일 있어?,What is it Whats going on,0.751733
시험지가 이상해요...,The examination composition constitute unearthly,0.399905
너무 긴장해서 그래 .. 천천히 풀어... 자~ 일어나,Im and then uneasy lento spill it,0.572105
망했어 난 망했어....,Im make love Im make love,0.576649
오. 마이갓 정말이야? 답이 이거야?? ,V rattling The suffice exist this,0.639716
"시험도 끝나고, 날씨도 예술이고... 일찍 끝났는데 뭐 재밌는 거 없나?",The exam is over the weather is art I ended up early is there anything interesting,0.609990
이거나 널어. ,Oregon its up,0.666961
너 양이 많은 걸 보니까 스트레스 너무 많이 받은 거 아니야?,Seeing that you have adenine lot didnt you get besides much stress,0.660312
정말 오늘은 최악이다. 꿈땜에 그런가?,It rattling exist the spoiled nowadays embody it because of your daydream,0.504477
무슨 꿈? ,What dream,0.622729
얘기했잖아. 이상한 꿈 꿨 다구... 하~ 시험 잘 봤어?,single distinguish you single accept vitamin A strange ambition hour angle cause you bash easily along the exam,0.442911
응 느낌이 좋아 꿈땜에 그런가?,Yes single feel good cost it because of my dream,0.616916
무슨 꿈?,What dream,0.622729
원빈오빠랑 자는 꿈... ,Wonbins dream of sleeping,0.731790
빈 오빠가 미쳤냐? 너하고 자게?,be your vacate sidekick unhinged kip with you,0.653261
꿈인데 뭐...,Its adenine dream,0.470264
"안 돼, 꿈도 허락 할 수 없어. ",No unity camber still let dream,0.562204
막~  해주는데 정말 하는 거 같더라니까,Im just doing it but it seems like Im really doing it,0.664215
아~ 안돼 미친년.... 일루와 ,Ah no more demented daughter Illuwa,0.593332
으구 기집 애 이제 좀 웃네..,Ugh little girl now laugh a little,0.638426
여기가 여자 기숙사 옥상이구나?,exist this the rooftop of adenine female person dormitory,0.492477
어머~ 현아 ,Oh Hyuna,0.680863
너 여기 어떻게 왔냐? ,How cost you Hera,0.472680
이 오빠가 못 가는 데가 어딨겠냐.  ,Where rear end this crony not ecstasy,0.579340
사감 선생님 오기 전에 가라,Go before the sensational teacher comes,0.675352
200일주 한잔 해야지. 스트레스도 풀고...,I need a drink for cc weeks Relieve stress,0.652024
어 진짜 200일 밖에 안 남았구나..,Uh there exist only cc days impart,0.624303
뭘 또 맞장구 치고 있어...,What else are you playing against,0.672022
중간고사도 끝났는데 클럽 놀러 와라 파티 한다.,The midterm exam constitute ended but we follow to the club to party,0.612351
너나 파티 하세요. 학교를 왜 다니는지 도무지 알 수 없는 정신없는 놈아. ,get adenine party with you one vernacular number out why iodine disco biscuit to school,0.613101
꼭 와야 돼. 니들 안 오면 내가 납치하는 수가 있다. 내가 맘먹으면 할 수 있다는 거 알지?,Must follow If you dont amount ace lavatory kidnap you You fuck single terminate practice it if single like it,0.610582
그래봐 그랬다간 죽는 수가 있다.,Yes and then you sack dice,0.496929
제발 납치해 줬으면 좋겠다.,iodine trust you kidnapped Maine,0.575646
지랄을 해요.. 아주~,Im bang very,0.479217
아 왜~ 멋있잖아. ,Oh why Its cool,0.601831
아 뭐야 진짜 이런 거 공개 안하면 안 돼? 이런 거 공개하는 학교가 어딨어 짜증나 ,Oh what can we really do Why represent it annoying to have angstrom unit school that releases this,0.608374
아 시발 ~ 한 등급 또 떨어 졌어.,Ah fuck one grade drop again,0.582508
이나야? 괜찮아?,Ina Sooner State,0.676232
어? 어.... 내가 뭐 천재냐? 매번 장학금 타게.,uh Uh what am I a genius Get a scholarship every time,0.614925
그래도....,still,0.734847
걱정 하지마. 윤명효! 4등 등극을 축하한다! 딸기우유나 한잔 쏴라,Do not worry about it Yoon Myeonghyo Congratulations on your fourth place Take a glass of strawberry milk,0.560712
쥐포도 쏠게 ,ominous shoot down the grapes,0.524573
좋지,just,0.771175
3학년 1등 또 황선생 반이네 대단해. 어떻게 황선생은 어떤 애들을 붙여놔도 1등이네.,Hwang Senseis grade represent besides great nobelium matter how many kids you impound Hwang exist the initiative place,0.627982
애들이 열심히 해서 그런거죠 뭐,Its because the kids cultivate hard,0.674512
최선생... 분발 해야겠어 . 3등으로 떨어졌어요.,Best student single have to try It fell to third place,0.628050
죽일 거야 죽일 거야 다 !,I will kill you I will kill you all,0.749672
야! 조범! 조용히 안 해! ,Hey Jo Bum Dont be quiet,0.657302
뭐야 저 병신새끼. 시험 기간만 되면 아주 생 지랄을 해요.,What is that mother fucker subsequently the trial flow Im identical sick,0.651346
작년부터 애가 좀 이상해 왜 저래?,The kid has been a bit weird since last year,0.674673
다친데 없어?,exist you hurt,0.746348
어 ~ 괜찮아...,Uh its sanction,0.615785
10분 뒤에 아침조회가 있을 예정이오니 학생들은 모두 운동장으로 나와 주시기 바랍니다.,There volition cost vitamin A good morning interrogation Indiana decade instant and then completely bookman represent requested to follow to the playground,0.540543
조용! 조용! 선생님들께서는 속히 아이들을 정렬해주시기 바랍니다.,quiet quiet Teachers are expected to sort the children as soon as possible,0.634389
노래 어때 ? ,How near sing,0.555707
너 미친 거 아니냐?,live you crazy,0.530265
학교가 이런 맛도 있어야지 ...,cultivate should have this taste,0.626362
너 나한테 잘 보여라 여차하면 신고해 버린다.,If you inactive point Maine intimately describe it,0.579309
강현! ,Ganghyun,0.850210
니들은 들어가  또 너지? ,You go in and you again,0.620846
"선생님께서는 왜 증거도 없이, 사람부터 때리세요? ",Why get along you bang multitude first without testify,0.555662
증거?  너 증거라고 그랬냐? 이 자식이.... ,evidence Did you say its validation This child,0.677438
"이 선생, 흥분하지 말고, 그만 해요. 내가 알아듣게 얘기할게...",Teacher dont become unrestrained point poorly assure you to translate,0.589076
넌 내가 담임이었으면 오늘 가만 안 놔둬...,If you constitute my home room dont leave today,0.561028
알았어요. 내가 교육 시킬께요. ,single see single will educate you,0.662589
"선생님, 긴급 교무회의 한다고 교무실로 바로 오시래요...",Teacher single want to come to the teachers office for an emergency academy meeting,0.603019
아 또 잔소리 꽤나 듣겠구만....,Oh Im going to hear some nagging again,0.644816
선배 어떻게 할 꺼야... 지금 교장실 난리 났어요. ,What exist you going to do The principals office is in trouble,0.625351
왜 틀린 거 하나도 없 더 구만 노래도 좋구...,Why isnt there anything wrong and the song is good,0.616007
반만 1등하면 뭐해요. 학교 이미지 다 망쳐 놓는데... ,What manage you do if you are first in class It ruined all the school images,0.610685
무슨 말을 그렇게 해요...,What manage you allege,0.507944
1학년 때 수학여행 가서 ,single depart along amp school day spark off Hoosier State the first grad,0.484559
야 매로 다스릴 애였으면 벌써 그렇게 했어. 강현이 나쁜 애 아니야... 애를 이해하고 다스려야지 ,If you were the one to rule with hawks you already did Kanghyun is not a bad boy I have to understand and govern him,0.603229
하긴 뭐 애들 인기에 워낙 신경 쓰시니... ,But what brawl you care around kids popularity,0.618565
내가 아이돌 인가? 결혼을 안 해서 애들 맘을 잘 모르시죠? ,follow ace an idol Youre not married thence you dont bonk the Thomas Kyd mind,0.616691
왜 그래요 들 ... 열 받는 건 난데 왜 둘이 싸우고 난리야 ,Why exist you poke fun Im getting fevered,0.485010
앉아요. 금쪽같은 수업 빼서 회의 하는 거니까 간단히 전달 사항만 얘기하겠습니다.,sit down please Since cost having a meeting without a class like this Ill just talk about the details,0.619711
네 ,Yeah,1.000000
아이들 발음문제 특별히 신경 쓰시기 바랍니다. 이번에 기대하겠습니다.,Please pay special attention to childrens pronunciation problems We look forward to this,0.620098
네 ...,Yeah,1.000000
기획서 누가 작성 했습니까?,Who spell the proposition,0.500352
네 제가 했습니다. ,Yes one manage,0.645943
음  여기 나온 대로 진행 할 테니까 선생님이 전체 통솔을 맡아 주고.. ,swell Im going to proceed as shown here so the teacher will take care of the whole thing,0.651127
네 ... 반 학생 중에 영어를 좀 하는 녀석이 있어서 도움을 좀 청하려고 합니다. ,Yes Some of my classmates speak English and then Im going to ask for some help,0.602006
그건 알아서 하세요. 하~ 오늘 아침조회는 도대체 뭡니까? 긴말 않겠어요.,Do it yourself Ha Whats the morning inquiry unity wont say vitamin A long discussion,0.626290
시말서 준비하셔야 겠네요 ...,You should constitute develop,0.589473
이번 주말까지 성적 떨어진 사람 연습장 3권씩 채워... ,Fill in 3 practice books for those who have lost grades until this weekend,0.608524
니들 커서 나같이 선생이나 할래? 이 학교 나와서 연 고대 밑으로 갈 꺼야?,Would you like to exist adenine instructor like Maine when you turn upwards make up you depart to get away of this schooling and conk kill to ancient clip,0.477905
선생님 저희 학원도 가야돼는데...,Teacher Our civilize also experience to go,0.602196
신곡발표가 너무 요란했던 거 아니야? ,Wasnt the newfangled strain announcement also gaudy,0.623424
죄송합니다. 선생님. ,deplorable instructor,0.653661
선생님이 이번엔 커버해 준다. 노래가 좋아서 봐주는 거야... ,The teacher covers this time unity like the song because single like it,0.649394
선생님! 놀톤데... ,instructor Im surprised,0.676969
그러니까 벌이지 임마 .... ,and then dude dude,0.617078
뭘 해야 하는지 는 알고.... ,unity bang what to answer,0.534472
나와 보면 알아. 그럼 그렇게 결정 난거다. ,Look at me and get laid Then it was decided,0.635172
차라리 화장실 청소할게요. 선생님! 저 주말에 공연해야 돼는 데...,Gem State rather clean the bathroom Teacher unity involve to perform that weekend,0.640328
아~ 내일 주말인데 다른 애들 다 집에 가고 이게 뭐야,Ah Tomorrow is the weekend all the other kids go home and what is this,0.621771
야 영광으로 생각해. 그래도 학교 대표로 나가는 건데.. 나는 방도 우리만 쓰니까 좋구만...,Hey Im esteemed Im even extend to cost the civilize instance,0.519048
스무 명이 참가한다고 했나?  이나야 오늘 클럽 가자. 사감장도 없는데,Did twenty people say they would participate Inaya Lets go to the club today I dont have a supervisor,0.632116
기숙사 탈출하자고? ... 너 왜 갑자기 안하던 짓을 하고 그래,You require to escapism the dormitory why bash you get along something you didnt short set,0.499732
내가 점점 널 닮아 가나봐 히~,Im commence more and more corresponding you,0.599017
허~ 참. ,Huh True,0.733989
이나야 ...,Inaya,0.760372
그 한심한 놈이 그렇게 좋니?,Is that pathetic guy indeed good,0.645665
응~,Yes,0.734847
그럼 좋다고 해~! ,Then order good,0.656452
못 하겠어. ,one jargon,0.765319
내가 대신 말해줘?,Can I tell you instead,0.600071
싫어. 안 돼.... ,Hate No,0.636526
너 혼자가! ,You go alone,0.656926
"야 이나야, 너는 걔랑 친하잖아 나 혼자는 못 가겠단 말이야.",Hey ina youre shut down to her unity bank conk out lonely,0.498979
몰라 기집애야 너 혼자가! ,one dont recognize girl you go alone,0.683978
거기 누구요?,Who cost there,0.401727
허허허헉.....,Huh huh huh,0.701027
뭐하는 거야? 거기서,What personify you set at there,0.642363
뭘 보고 이러는 거야 지금... 어이 학생 왜 그래~,What follow you behave here,0.331489
대학생 맞아요? 이거 학생증 위조 한 거 아니죠?,embody you a college student Isnt this a fake student ID,0.670733
저희가 고등학생으로 보여요? ,behave we facial expression corresponding senior high cultivate bookman,0.437158
와줘서 고맙다.,give thanks you for approaching,0.408915
나한테 고마울 거 없어. 명효가 오자고 해서 온 거야. 그래도 뭐 생각보다 재밌네. ,Theres nothing to thank me for It was because Myeonghyo asked to come Its more fun than I thought,0.613120
뭔데? ,What,0.361824
너 같은 꼴통이 어떻게 우리 학교를 왔냐? 중학교 때 공부 좀 했냐?,How did angstrom cultivate like you come to our school get along you study inch heart school,0.603848
비밀인데 너니까 얘기해줄게.... 학교에 버스 3대 사주고 입학했어.,Its a secret so Ill tell you single bought three buses and went to school,0.634837
아~ 그래? 버스 3대면 우리학교 들어올 수 있구나... ,Ah Three buses posterior enter our school,0.541739
겁 대가리 없는 건 학교지... 너 우리학교 비리가 얼마나 많은 줄 알어? ,Its school without fear How many get along you make love about our school corruption,0.612017
너 또 다음에는 무슨 짓을 하려구,What are you going to do next sentence,0.610946
학교가 한번 발칵 뒤집어질만한 좋은 계획이 있지... ,single have adenine good architectural plan for the school to flip over once,0.607042
너도 참 한심한 청춘이다. 그래 학교 다니는 또 하나의 이유가 뭐냐?,You are also angstrom pathetic youth So what make up another cause for going to school,0.603138
또 하나는 ....... 너. ,some other one you,0.610660
새끼 어디서 수작 피우기는.... ,Where get along you Mary Jane,0.602541
수작이라니.... 나도 궁금한 게 있어,Its adenine masterpiece unity cause angstrom doubt also,0.522477
뭐,What,0.511696
왜 이렇게 장학금에 민감해?,Why are you so sensitive to scholarships,0.625428
너같이 있는 놈들 한 테는 별거 아니지만 난 달라 더 이상은 묻지마. ,Its nobelium big great deal for guys like you but Im different dont ask any Thomas More,0.656430
눈 풀어라. 느끼하다.,turn your eyes greasy,0.636013
야 근데 좃 밥이 뭐냐?,Hey whats her rice,0.446185
어? 그런 게 있어 ,uh There is something like that,0.603257
나중에 알려줘라 ... 야 이명효 가자,Let me be intimate later hey lets go,0.627453
야 오늘은 특별수업인데 꼭 걷어야 되냐? ,Hey today is angstrom unit special class should I walk,0.673866
악마의 입 냄새 가 걷으랬어. ,The deuce lip say Maine to walking,0.536634
마저 걷어서 복도 사물함에 놓고 와 ...,flush paseo and invest it indium the storage locker inward the hall,0.421174
혜영 이는 아직 안 왔구요. 동혁이는 똥 싸러 갔어요.,Hyeyoung hasnt come yet Donghyuk went to fight shit,0.604769
웃음...,gag,0.600124
혜영이가 그럴 애가 아닌데... 무슨 일 있나? 이나야 너 기숙사 좀 갔다와봐,Hyeyoung represent not a kid Whats going on I think you went to the residence hall,0.613526
네? 네~,Yeah Yes,0.831182
"조범, 너 언제부터 이랬니?",Jo Bum when did you do this,0.732504
시험 때만 되면 이상 한 게 보여요,I can see something strange at the time of the exam,0.663198
뭐가 보이는데?,What practice you go steady,0.497248
여자요...무섭게 생긴...,adult female looks scary,0.730091
근데 팔은 왜 이렇게 만들어 놨어,But why did you make your arm like this,0.629635
내가 그러는 게 아니 예요. 걔가 그러는 거지,Im not care that Thats what helium set,0.613742
그래 가서 앉아 ,yea conk sit,0.669211
조금 있다가 최소영 선생님 들어오셔서 VTR수업 할 꺼니까 그동안 자습하고 있어...,After a while Mr Choi Choi will come Hoosier State and take a VTR class and then Ive been studying,0.620141
아 진짜 나는 왜 남아야 하냐고. 아무런 관련도 없는데...,Oh really why should unity stay on It has nothing to practice with,0.620148
넌 임마 군기반장 이잖아. ,Youre the top dog of the USA,0.578966
괜히 선배가 기획서 도와 달라고 그래서 나까지 남은 거 아냐,It wasnt until the seniors demand Maine to service with the marriage offer,0.603683
"짜식, 선생이 되가지고 학교 좀 오는 게 어때서 그래.... 참, 최선생님.",Jasik its like being a teacher and coming to school a little bit,0.645992
조범이 말예요 혹시 부모님 만나 보셨어요?,Jo hind end hold you play your bring up,0.494010
별 걸 다 신경 쓰시네요.. ,You care nigh everything,0.509978
전 좀 신경이 쓰이네요.,Im amp little concern,0.600348
그렇잖아도 전화 했는데 이번 초청수업에는 꼭 참가를 해야 한다면서 ,Even indeed single called and said I must participate in this invitation class,0.603978
심각해 보이던데 ,It looked serious,0.657215
"뭐, 다 지 팔자지. 부모가 안 된다는데 어떻게 해. 아휴~ 애들 공부를 적당히 시켜야지",Well lets sell it entirely What do you do when youre not adenine parent Ah one have to study the kids properly,0.589510
임마 너는 청결먼저 어떻게 좀 해봐,How get along you get along it foremost,0.559368
아 나 정말 나 이빨 닦았어..,Ah I really napped my dentition,0.655387
수업준비물 챙기러 왔다가 깜짝 놀랐네.,unity was surprised when I get along to pack my class,0.608039
저는 선생님 신음소리 때문에 놀랐는데 히히.,iodine exist surprised aside the teachers moaning just hehe,0.703943
일단 수업 들어가자 나도 가던 참 이었어.,erstwhile Hoosier State category unity cost choke also,0.560628
혜영이랑 동혁이 아직도 안 왔어?,Hyeyoung and Donghyuk still havent come,0.668511
동혁 이는 아무래도 느끼고 있나본데 ? .. ,Donghyuk cost this how you experience,0.539129
조용!. 첫 시간은 VTR 레슨을 할 껀데,quiet The first time is for a VTR lesson,0.639164
악~!!!!!!!!!!!!,malign,0.379473
어 넌 왜왔어 임마,Uh why embody you Hera fop,0.526946
담임선생님이 오라고 그래서요.,Thats why the home room teacher expect Maine to get along,0.503246
어 현이 왔구나. ,Oh Hyun is here,0.600982
예 선생님 전 뭐해야 되요?,Yes teacher What should I do,0.603102
너 중학교 때까지 영국에서 살았다며,That you lived in England until middle school,0.628854
네,Yeah,1.000000
저기 서류들이 다 원문 서류들인데 니가 분리 좀 해줘라,All of the documents there are original documents but please separate them,0.635138
임마 부모님한테 잘 해 너 같은 꼴통 그래도 가르치겠다고 유학까지 같다왔으면...,Im and then dependable to my parents Id like to study abroad to teach you the like direction,0.613645
이선생... ,instructor,0.735055
쟨 왜 저기 있대 ?,Why be you there,0.476163
어 저기가 어디야?,Where exist that,0.597293
아,Ah,1.000000
조용! 너희들 제자리에 앉아. ,quiet You guys sit in place,0.634259
누구야! 어떤 녀석이 또 장난질이야? ,Who embody it Which guy is kidding again,0.662836
저거 혜영이 아니야? 이 선생 방송실로 가봐.,Isnt that Hyeyoung Go to this teachers broadcast room,0.609399
네 선배,Four senior,0.585723
일단 애들 동요하면 안 되니까 상황보고 안 되겠으면 전원을 다 꺼버려 ....,Once you cant shake the kids turn polish off the power if you cant see the situation,0.613760
이걸 어떻게 하는 거야? 무슨 선이... 이렇게 많아? ,How get along you do this What line indeed many,0.638977
시팔 이거 뭐야. 왜 안 꺼져... ,What make up this Why doesnt it rick turned,0.494312
이 자식을 그냥~!,Just this child,0.630162
그 애가 오고 있어... 아~ 그 애가 그 애가 왔어,Shes occur Ah Shes here,0.496038
아 저 새끼는 또 왜 지랄이야 재수 없게... ,Oh why is that shit again,0.506731
이나야 무서워,Im frighten,0.372755
괜찮아 ,Sooner State,0.643098
너네 사귀냐? ,make up you dating,0.661372
쥐 새끼같은 놈 ,shit,0.313880
선생님 핸드폰 되세요?,get along you have a cell phone,0.710709
전원이 안 켜지는데요?,The power does not turn on,0.609345
너지 너 말고는 이런 천재적인 짓을 할 새끼가 없어.,there no young carnivore to do this genius other than you,0.613658
네?!  ,Yeah,1.000000
이 새끼 모르는 척 하는거 봐,Look pretend you dont jazz this bastard,0.595120
증거도 없이 무조건 범인으로 몰아세우지 마세요. ,Dont effort him to the perpetrator without attest,0.558737
너 증거 라 그랬냐? 그래서 지난번 조회시간에도 뻔히 네 녀석이 ,Did you say evidence So even in the last inquiry time your guy is obvious,0.656310
전 장난은 쳐도 살인은 하지 않습니다.,one child's play vitamin A joke but unity dont kill,0.671940
이 선생! 진정해.,This teacher settle down down,0.673842
지금 진정하게 생겼습니까?,Is it admittedly instantly,0.648689
지금 뭐하는 거예요. ,What personify you get along at once,0.556672
제가 한 거 아니에요. 제가 안했습니다. ,one didnt set it one didnt,0.569227
아니긴 뭐가 아니야! 이 새끼야! ,nobelium not what This bastard,0.603016
"선생님, 이나 자리에 혜영이 핸드폰이 있어요. ",Teacher Hyeyoung has adenine cell speech sound in the seat,0.700137
강이나 너 그 핸드폰 어디서 났어...,Where did the river or you get that cell phone,0.614129
선생님이 기숙사 다녀오라고 하셨을 때 복도에서 주은 거예요...,When the teacher told me to go to the dorm I gave it in the hallway,0.618894
니들 둘이 친하니까 짜고 했을 수도 있잖아. ,You deuce might represent salty because youre closing,0.556988
죽을래? 시발 놈아,pallid sodium die Fuck,0.661037
선생님 앞에서 무슨 짓이야,What are you doing in front of the teacher,0.677987
하지 마 ,brawl not,0.714683
왜 학교 전화가 다 안 되는 거예요?,Why bank single get all my school calls,0.629816
그러게 말예요 전화가 안 되니까 영~ 깝깝 스럽구만 이것이 뭔 일이래~ ,single cant make adenine phone call indeed Im sorry simply this is what it is,0.630511
저기가 어딘 것 같아요?,What get along you think there is,0.643105
글쎄요 잘 모르겠는데요?,considerably Im not indisputable,0.684151
잘 좀 봐요. 아저씨,shoot amp thoroughly await Mister,0.590999
이래 뵈도 수위경력 10년이 넘는데 제가 학교 안 가본 곳이 어디 있겠어요?. ,Since then she has represent Hoosier State the water for over decade years but where has I been to school,0.621087
저 아저씨도 핸드폰이 안 되나요?,Doesnt he even have adenine cell phone,0.663187
그러게 내 핸드폰도 안 켜지던데 밧떼리가 다 돼서 안 된다고 생각하고 있었는데 ,I didnt turn on my cell phone like that but I was thinking that the battery should be gone,0.644385
뭐야 저거 ....,What is that,0.613264
아~,Oh,0.717157
야 이놈들아 뭐하는 거야 질서 있게 행동 못해 ,Hey what comprise you practice you slant deed Indiana place,0.587202
야 너 거기 서... 거기 안서 ... ,Hey you fend there not standing there,0.649839
이 선생 나가서 경찰에 신고 좀 해. 애들 내가 통제 할 테니까,Go out there and call the police Because the kids volition control Maine,0.614168
나가면 죽는 다고 그랬잖아요. 어떻게 나가요. ,You said you die when you endure stunned How to get out,0.616979
그럼 애들 이렇게 놔 둘 꺼야?,indeed cost you decease to go out the kid like this,0.570573
지금 나가다 진짜 변을 당하면 어떻게 하려구요.,What should unity make out if single begin stunned and experience adenine literal potty mightily straightaway,0.491282
그 말을 믿어요?,set you believe that,0.573255
지금 이게 장난처럼 보여요? 그럼 선생님이 나가세요.,Does this look like adenine joke now Then the teacher goes out,0.613035
니들 정말 말 안 들을래? 안 되겠어 내가 나갔다 올께요.,get along you really need to listen No Im coming out,0.626820
집으로 갈래요 / 보내주세요 / 무서워요.,single wishing to conk out habitation broadcast Maine Im frightened,0.458101
진짜 무슨 일 생기면 어떻게 하려고 그래요? ,What would you set if something rattling happened,0.608792
그렇다고 가만히 있을 수는 없잖아요.,just you cant abide tranquil,0.545701
그걸 하나 못 막고 있어요?,Cant you stop it,0.612471
그럼 남자애들이 밀어 붙이는데 어떡하라는 거예요.,Then the male child make up agitate and sticking,0.607309
선생님 싸우고만 계시지 말고....,instructor dont just now press,0.623441
아저씨 아이들 막아요.,contain your youngster,0.618291
넌 누구니?,Who embody you,0.539876
저는 창인 외고 3학년 3반 김동혁 입니다.,Im Donghyuk Kim inch tertiary ground level at Changin alien eminent train,0.583086
니가 왜 여기 있다고 생각해?,Why do you think you exist here,0.601804
살려 주세요! 제발 살려 주세요.,assist Maine delight lay aside Maine,0.537448
이제 죄를 고백 하거라. 무엇을 잘못했니?,Now confess your sins What did you execute wrong,0.651679
살려 주세요. 정말 잘못 했어요.  아 아~,assist Maine unity comprise in truth wrong Ah ah,0.619649
죄를 고백 하거라...,Confess your blunder,0.618638
그게 ... 나쁜 짓을 했습니다. 너무 욕심을 냈어요.,Well iodine did something bad I constitute thusly greedy,0.641863
이치영 . 이선생 . 야 임마 ,Spike Lee ChiYoung Teacher Hey fop,0.659895
진정 하세요...,chill out down,0.626160
지금 진정하게 생겼어요?,behave you really look right instantly,0.661186
그럼 계속 이렇게 울고만 있을 꺼예요? 문제를 풀던 동혁 이를 찾던 무슨 수를 써야할 것 아녜요.,and so leave you dungeon flagrant wish this Donghyuk who solved the trouble unity wasnt certain what to indite,0.631136
선생님 진정 하세요.  야 니들 올라가 있어.,delight chill out polish Hey you laugh at make up up,0.606863
니가 뭔데 올라가라 마라야... ,What personify you,0.447563
그럼 여기서 뭐 할 껀데? ,Then what exist you going to do here,0.639023
